stop_name	stop_lat	stop_lon
HOMEVILLE RD AT MUNICIPAL	40.373814	-79.873909
CYNTHIA DR OPP BIRO	40.372281	-79.956235
LOUISA DR OPP FREDERICK	40.372442	-79.948506
BROWNSVILLE RD AT HILLMAN FS	40.371944	-79.975248
ARROWOOD DR OPP BOXWOOD	40.370236	-80.068909
MIFFLIN RD AT #1102	40.373157	-79.918904
MIFFLIN RD OPP #1102	40.373171	-79.918763
SCHUETTE RD OPP GARY	40.372572	-79.957622
ARROWOOD DR AT BOXWOOD	40.370403	-80.069014
BIRO ST AT WILLETT	40.372646	-79.955366
SONGO ST AT ELIZABETH	40.372696	-79.953838
WILLETT RD OPP BIRO	40.372675	-79.955154
WOODYCREST DR AT EARLSDALE	40.37195	-80.000247
CEDAR BLVD AT MAYFAIR	40.370811	-80.059851
LOUISA DR OPP LOUISA CT	40.372993	-79.948423
SONGO ST OPP ELIZABETH	40.372895	-79.953839
WASHINGTON PIKE AT VANADIUM	40.370005	-80.100837
INTERBORO AVE OPP PLAPORT	40.373708	-79.91188
WILLETT RD AT #3776	40.372915	-79.955387
SOMERVILLE DR AT WORCHESTER	40.370522	-80.0793
INTERBORO AVE AT PLAPORT	40.37382	-79.911868
SOMERVILLE DR AT WORCHESTER	40.370584	-80.079649
DEEMER DR AT WOODYCREST	40.372236	-79.998135
VANADIUM RD AT GREEN COMMONS FS	40.370507	-80.087146
HWY RT 51 OPP #3500	40.372672	-79.981846
BROWNSVILLE RD OPP MARYLEA	40.372819	-79.975359
CEDAR BLVD OPP MAYFAIR	40.371176	-80.05973
WASHINGTON PIKE OPP VANADIUM	40.370357	-80.100852
PROVOST RD OPP WHITEHALL COUNTRY CLUB	40.372577	-79.994758
LAKEMONT DR AT KURT	40.371196	-80.065161
PROVOST RD AT WHITEHALL COUNTRY CLUB	40.372698	-79.994661
HWY RT 51 AT #3500	40.373122	-79.982176
WILLETT RD OPP #3752	40.373733	-79.956132
SOMERVILLE DR AT BOWER HILL	40.371308	-80.079969
SCHUETTE RD OPP #3747	40.373725	-79.957899
BOWER HILL RD AT BORLAND	40.371332	-80.080498
KELSO RD AT OXFORD	40.371404	-80.077553
MORELAND DR AT KELSO	40.371441	-80.077335
BOWER HILL RD AT SOMERVILLE FS	40.371444	-80.07964
BOWER HILL RD OPP SOMERVILLE	40.37146	-80.080047
WILLETT RD AT SCHUETTE FS	40.373888	-79.957935
BOWER HILL RD AT KANE BLVD	40.371646	-80.082637
CEDAR BLVD OPP OLD CEDAR	40.372179	-80.058201
KELSO RD AT BOWER HILL	40.371837	-80.077881
BOWER HILL RD AT KANE BLVD	40.371841	-80.082527
KANE BLVD AT BOWER HILL	40.371841	-80.082774
BOWER HILL RD AT KELSO	40.371967	-80.07781
BOWER HILL RD OPP KELSO	40.372078	-80.07786
LOUISA DR AT BONEL	40.374622	-79.950167
WASHINGTON PIKE OPP MURRAY	40.371682	-80.09972
INTERBORO AVE OPP LINDBERG	40.375389	-79.910413
LIBRARY RD AT 6TH	40.373575	-80.006439
INTERBORO AVE AT LINDBERG	40.375434	-79.910492
SONGO ST AT FREDERICK	40.374641	-79.952606
ARROWOOD DR OPP #1154	40.372398	-80.068846
WASHINGTON PIKE AT MURRAY	40.371777	-80.099828
LOUISA DR OPP BONEL	40.374734	-79.950455
ARROWOOD DR AT #1154	40.372446	-80.068929
SONGO ST OPP FREDERICK	40.374744	-79.952526
VANADIUM RD AT INSTITUTION	40.372139	-80.089578
BOWER HILL RD AT CLEMSON	40.372442	-80.076451
LAKEMONT DR AT #1111	40.37275	-80.064674
CEDAR BLVD OPP #1046	40.372907	-80.058149
VANADIUM DR AT VANADIUM WOODS VLG NS	40.372288	-80.089836
LIBRARY RD AT KILLARNEY	40.37399	-80.006272
BOWER HILL RD OPP CLEMSON	40.372654	-80.076401
BROWNSVILLE RD AT POINT VIEW FS	40.37469	-79.975469
PRIVATE R/WAY AT KILLARNEY INBOUND STATION	40.374076	-80.007551
MIDDLE RD OPP HILLSDALE	40.373986	-80.013042
SONGO ST AT LOUISA	40.375199	-79.951833
PRIVATE R/WAY AT KILLARNEY OUTBOUND STATION	40.374152	-80.007645
LOUISA DR OPP SONGO	40.375238	-79.951672
CEDAR BLVD AT #1046 FS	40.373185	-80.058158
WILLETT RD OPP SCHUETTE	40.375178	-79.957454
HILLSDALE RD AT MIDDLE FS	40.374126	-80.012818
HOMEVILLE RD AT CASTLE #1	40.376801	-79.875415
HILLSDALE RD AT NEWPORT	40.374199	-80.012703
BROWNSVILLE RD AT MARYLEA	40.374945	-79.975606
HOMEVILLE RD AT CASTLE #2	40.376898	-79.875606
WASHINGTON RD AT MT LEBANON LUTHERAN CHURCH	40.373662	-80.048619
BOWER HILL RD AT PAT HAVEN	40.373239	-80.075552
WILLETT RD AT #3667	40.375556	-79.957804
BROWNSVILLE RD AT HILLSON FS	40.375223	-79.975697
KANE BLVD AT CHURCH RECTORY	40.373085	-80.084011
KANE BLVD OPP CHURCH RECTORY	40.373127	-80.083901
BROWNSVILLE RD AT PARK	40.375414	-79.975469
BOWER HILL RD OPP PAT HAVEN	40.373444	-80.075534
INTERBORO AVE AT BRIERLY	40.376673	-79.909449
HWY RT 51 AT GREENLEE	40.37535	-79.9831
ARROWOOD DR AT LARCHDALE	40.373716	-80.068196
LARCHDALE DR AT ARROWOOD	40.37389	-80.068146
GREENLEE RD AT HWY RT 51 FS	40.375618	-79.982936
WILLETT RD AT TERMINUS	40.37609	-79.958407
GREENLEE RD AT HWY RT 51	40.375632	-79.983058
LARCHDALE DR AT FIRWOOD	40.374004	-80.066932
HWY RT 51 AT GREENLEE	40.37565	-79.983735
WEYMAN RD AT PROVOST	40.375537	-79.994339
FIRWOOD DR AT LARCHDALE	40.374134	-80.066859
LEBANON RD AT GURLEY	40.376889	-79.926839
MAIN ST AT WEST RUN (BRIERLY LANE)	40.377245	-79.909099
PROVOST RD OPP WEYMAN	40.37564	-79.993887
LAKEMONT DR OPP LARCHDALE	40.374235	-80.065213
WILLETT RD OPP #3637	40.376428	-79.958711
KANE BLVD AT OUR LADY OF GRACE	40.373969	-80.08496
WASHINGTON PIKE OPP WINSTEIN	40.373716	-80.099003
WILLETT RD AT #3637	40.376493	-79.95867
KANE BLVD OPP OUR LADY OF GRACE CHURCH	40.374045	-80.08486
COCHRAN RD OPP FLORIDA	40.374788	-80.049721
COCHRAN RD AT FLORIDA	40.374803	-80.049581
BOWER HILL RD AT SYLVANDELL	40.37437	-80.073359
CRYSTAL DR AT BROADMOOR	40.375263	-80.029139
FAIRHAVEN-PROVOST RD AT WEYMAN	40.376007	-79.994077
NEWPORT RD AT MIDDLE	40.375648	-80.015513
BOWER HILL RD OPP SYLVANDELL	40.374554	-80.073249
NEWPORT DR AT ROLLING ROCK	40.375698	-80.015701
CEDAR BLVD AT GREENHURST	40.374885	-80.056762
NEWPORT DR AT MIDDLE	40.375762	-80.013496
WASHINGTON PIKE AT WINSTEIN	40.374071	-80.099147
BROWNSVILLE RD OPP SCENERIDGE	40.376535	-79.975406
PRIVATE R/WAY AT POPLAR	40.375337	-80.038608
WASHINGTON RD OPP HIGHLAND	40.375218	-80.047766
PRIVATE R/WAY AT POPLAR	40.375416	-80.038493
BROWNSVILLE RD AT SCENERIDGE	40.376649	-79.975525
VANADIUM RD OPP VOLUNTEER FIRE COMPANY	40.374447	-80.092832
BOWER HILL RD AT HILLAIRE FS	40.374915	-80.071604
CEDAR BLVD AT GREENHURST	40.375234	-80.056719
NEWPORT RD AT DEWALT	40.376	-80.018097
VANADIUM DR AT VOLUNTEER FIRE COMPANY	40.374519	-80.092793
BOWER HILL RD OPP HILLAIRE	40.375044	-80.07164
WASHINGTON RD OPP HIGHLAND	40.375558	-80.04786
GREENLEE RD AT LAVETON	40.376903	-79.981081
MAIN ST AT VANADIUM	40.37471	-80.093201
NEWPORT RD AT ROLLING ROCK	40.376272	-80.015241
MAIN ST AT ELIZABETH	40.378339	-79.908166
FAIRHAVEN-PROVOST RD OPP ARCATA	40.37671	-79.994031
LAKEMONT DR AT #1033	40.375352	-80.065233
WILLETT RD AT MAHASSETT	40.37749	-79.959554
FAIRHAVEN-PROVOST RD AT ARCATA	40.376821	-79.99424
WILLETT RD OPP MAHASSETT	40.37751	-79.959694
BROADMOOR DR AT ANAWANDA	40.376141	-80.031025
BROADMOOR DR OPP ANAWANDA	40.376127	-80.031928
MAIN ST AT N LEHIGH	40.378535	-79.908098
GREENLEE RD OPP LAVETON	40.377175	-79.980833
BOWER HILL RD AT BOWER HILL APTS	40.375448	-80.069734
DUQUESNE BLVD OPP OVERLAND	40.379735	-79.853925
DUQUESNE BLVD AT OVERLAND	40.37973	-79.854194
KANE BLVD AT KANE CENTER DR	40.375242	-80.087607
LEBANON RD AT MIFFLIN FS	40.378407	-79.92622
DEWALT DR AT NEWPORT	40.376693	-80.018281
KANE BLVD AT INSTITUTION DR (KANE CTR)	40.375332	-80.087922
HOMEVILLE RD OPP #5036	40.379488	-79.876505
LIBRARY RD AT ELWYN	40.377132	-80.004236
COUNTRY CLUB DR AT AUDUBON	40.376649	-80.029321
BROWNSVILLE RD AT E GARDEN	40.377733	-79.975344
HOMEVILLE RD AT #5036	40.379618	-79.87668
HWY RT 51 AT KINGS GYM	40.377561	-79.987516
LAKEMONT DR AT #1005	40.376032	-80.065953
THOMS RUN RD AT FORSYTHE	40.375042	-80.11502
WASHINGTON RD AT HAZEL	40.376426	-80.047044
AUDUBON DR AT COUNTRY CLUB	40.376816	-80.028924
HWY RT 51 AT #2859	40.377659	-79.987182
BROWNSVILLE RD AT W GARDEN	40.377945	-79.975489
K-MART DR AT COMMONWEALTH	40.380001	-79.866309
MIFFLIN RD AT MOONEY	40.37896	-79.923615
BOWER HILL RD AT FIRWOOD	40.376186	-80.067774
FIRWOOD DR AT BOWER HILL	40.376202	-80.06752
COMMONWEALTH AVE AT HARDIN	40.380166	-79.863601
MIFFLIN RD OPP MOONEY	40.379052	-79.923815
KANE BLVD AT ELM	40.375871	-80.088662
KANE BLVD OPP ELM	40.375882	-80.088502
MAIN ST AT LESLIE	40.379433	-79.907344
EILEEN DR AT #195	40.378595	-79.953018
MAIN ST AT ROOSEVELT	40.375851	-80.093622
COMMONWEALTH AVE AT MILLER	40.380303	-79.864454
MAIN ST OPP ROOSEVELT	40.375909	-80.09361
GREENLEE RD AT KESTNER	40.378153	-79.980474
MAIN ST OPP LESLIE	40.379604	-79.90727
BOWER HILL RD AT N WREN	40.376582	-80.067404
LEBANON RD OPP GURLEY	40.379353	-79.925406
COMMONWEALTH AVE AT DUBLANE	40.380568	-79.861262
MIFFLIN RD AT #669	40.379399	-79.925235
COCHRAN RD AT LEBANON (MT LEB HIGH SCH)	40.376971	-80.050729
MIFFLIN RD AT LEBANON-NO STOP	40.379404	-79.925822
WILLETT RD AT GANLET	40.378711	-79.962442
DUQUESNE BLVD OPP OAKMONT	40.380738	-79.854985
GREENLEE RD AT KESTNER	40.378411	-79.980354
WASHINGTON PIKE OPP STEEN	40.376088	-80.097701
FAIRHAVEN-PROVOST RD AT STEWART	40.378205	-79.993548
DUQUESNE BLVD AT OAKMONT	40.38084	-79.855363
MIFFLIN RD OPP LEBANON FS	40.379551	-79.925251
WILLETT RD AT WILSON	40.378848	-79.96264
COMMONWEALTH AVE AT DUBLANE	40.38075	-79.861113
MIFFLIN RD AT LEBANON FS (MOOSE CLUB)	40.379561	-79.925351
HWY RT 51 AT #2790	40.378332	-79.989928
COCHRAN RD AT LEBANON (MT LEB HIGH SCH)	40.377154	-80.051277
PRIVATE R/WAY AT MCNEILLY INBOUND STATION	40.378107	-80.004292
FAIRHAVEN-PROVOST RD OPP STEWART	40.378334	-79.993688
PRIVATE R/WAY AT MCNEILLY OUTBOUND STATION	40.378161	-80.004321
WASHINGTON RD AT CASTLE SHANNON	40.37738	-80.046322
WASHINGTON PIKE AT STEEN	40.376354	-80.097843
WILLOW DR AT ACADEMY	40.377208	-80.057126
N WREN DR AT FOOD GALLERY (BOWER HILL)	40.37701	-80.06838
ACADEMY PL AT WILLOW	40.377308	-80.056982
WASHINGTON RD OPP CASTLE SHANNON	40.377528	-80.046522
HWY RT 51 AT STEWART	40.378633	-79.993256
WILLETT RD AT COWAN	40.379243	-79.963738
EILEEN DR AT BRICKLEY	40.379469	-79.952352
LAKEMONT DR AT GREENHURST	40.377283	-80.064643
PARKVIEW DR AT ROSBURY PL	40.377453	-80.057956
WILLETT RD AT LAWNWOOD	40.379311	-79.963991
PARKVIEW DR AT ROSBURY PL	40.377484	-80.058245
BROADMOOR DR AT SUNSET	40.377984	-80.033992
MAIN ST AT #1737	40.376813	-80.0929
GREENHURST DR AT LAKEMONT	40.377429	-80.064474
BROWNSVILLE RD AT E FRANCIS	40.379207	-79.975403
CRESTLINE DR AT DEWALT	40.378399	-80.0186
COMMONWEALTH AVE AT OVERLAND	40.381447	-79.859803
CEDAR BLVD AT HOLLYCREST	40.377726	-80.055261
BROADMOOR DR AT SUNSET	40.378165	-80.034196
DEWALT DR OPP CRESTLINE	40.378472	-80.018634
KATHLEEN DR AT ELM LEAF	40.379801	-79.953439
MAIN ST OPP #1737	40.377063	-80.092854
MAIN ST AT FULTON	40.380716	-79.906515
HOMEVILLE RD OPP CASTLE #2	40.381271	-79.877185
EDGERIDGE RD OPP CRESTLINE	40.378541	-80.022093
WASHINGTON PIKE AT KIRWAN APTS	40.377048	-80.09714
BROWNSVILLE RD AT W FRANCIS	40.379484	-79.975576
MEADOWLARK DR AT #1383	40.377467	-80.078591
MAIN ST AT W LEHIGH	40.380809	-79.906637
KANE BLVD AT HUGHES	40.377256	-80.090515
GREENLEE RD OPP KAPLAN	40.379453	-79.979536
COUNTRY CLUB DR AT SLEEPY HOLLOW	40.378525	-80.028807
MEADOWLARK DR AT #1386	40.377545	-80.07869
FAIRHAVEN-PROVOST RD AT HWY RT 51 FS	40.379229	-79.993986
CEDAR BLVD AT SALEM	40.378029	-80.055156
KANE BLVD OPP HUGHES	40.37735	-80.09047
BOWER HILL RD AT LAKEMONT (ST CLAIR HOSP)	40.377877	-80.065126
HOMEVILLE RD AT CASTLE #1	40.381494	-79.877437
GREENHURST DR AT BOWER HILL	40.377939	-80.064653
WILLETT RD AT DRYER	40.37992	-79.965113
COUNTRY CLUB DR AT SLEEPY HOLLOW	40.378744	-80.028522
DUQUESNE BLVD OPP FAIRMONT	40.382031	-79.856345
WILLETT RD AT FAIRWAY	40.379994	-79.965407
DUQUESNE BLVD AT FAIRMONT	40.382039	-79.856661
KATHLEEN DR AT #126	40.380273	-79.953203
GREENLEE RD AT KAPLAN	40.379834	-79.979359
ACADEMY PL AT SALEM	40.37833	-80.056194
BROADMOOR DR AT RICHLAND	40.378787	-80.034972
BRENTWOOD LOOP AT TERMINUS-NO STOP	40.379953	-79.975961
CEDAR BLVD OPP LONGRIDGE	40.378455	-80.054481
MEADOWLARK DR OPP THRUSH	40.378053	-80.075077
PARKVIEW DR AT SUMMER	40.378357	-80.060376
MEADOWLARK DR AT #1227	40.37811	-80.073124
PARKVIEW DR OPP SUMMER	40.378394	-80.060147
SEGAR RD AT BOWER HILL	40.378315	-80.064877
MEADOWLARK DR AT THRUSH	40.378119	-80.074753
GREENLEE RD AT HARDY	40.380018	-79.978594
COCHRAN RD AT BAYWOOD	40.378601	-80.051755
MEADOWLARK DR AT #1224	40.378185	-80.073146
BOWER HILL RD AT SEGAR	40.378357	-80.064658
COCHRAN RD OPP BAYWOOD	40.37863	-80.052112
GREENLEE RD OPP HARDY	40.380099	-79.97856
K-MART DR AT HOFFMAN	40.382216	-79.868568
CEDAR BLVD AT LONGRIDGE	40.378661	-80.05445
WASHINGTON RD AT BANK BUILDING	40.378866	-80.045391
EILEEN DR AT #129	40.380706	-79.951913
SALEM DR OPP #492	40.378697	-80.056028
SALEM DR AT ACADEMY	40.378699	-80.056216
OLD FARM RD AT EDGERIDGE	40.379369	-80.022446
KANE BLVD AT DAVIS	40.378014	-80.091467
MEADOWLARK DR AT #1127	40.378425	-80.071154
PARKVIEW DR AT CHALMERS PL	40.378627	-80.061836
MEADOWLARK DR AT #1128	40.378452	-80.071284
MAIN ST AT CAMBRIA	40.381659	-79.906005
BROADMOOR DR AT RICHLAND	40.379215	-80.034471
PARKVIEW DR OPP CHALMERS PL	40.378663	-80.062217
MEADOWLARK DR AT #1420	40.37832	-80.079382
KANE BLVD OPP DAVIS	40.37808	-80.091376
KENNYWOOD MALL FIRE LANE AT HOLLYWOOD VIDEO	40.382362	-79.870312
WILLETT RD AT WALLACE	40.380561	-79.966597
EDGERIDGE RD AT OLD FARM	40.379477	-80.022459
BLUE JAY DR AT #1354	40.378402	-80.077284
OLD FARM RD OPP HAVER HILL	40.379455	-80.024811
MEADOWLARK DR AT N WREN	40.378567	-80.069948
WILLETT RD AT KINSLEY	40.380598	-79.966872
MAIN ST OPP #4117	40.381776	-79.905368
OLD FARM RD AT HAVER HILL	40.379487	-80.02508
MIFFLIN RD AT SLATE	40.381368	-79.92757
N WREN DR AT MEADOWLARK FS	40.378606	-80.069711
KENNYWOOD MALL DR AT HOFFMAN	40.38249	-79.86877
BLUE JAY DR AT #1393	40.378463	-80.078599
COMMONWEALTH AVE AT DUQUESNE BLVD FS	40.382713	-79.857835
BREMEN AVE AT GREENLEE	40.380485	-79.977229
COMMONWEALTH AVE AT DUQUESNE BLVD	40.382735	-79.857723
N WREN DR AT MEADOWLARK	40.378688	-80.06972
DEWALT DR AT COMMUNITY PARK DR	40.379719	-80.018878
BLUE JAY DR AT MEADOWLARK	40.37859	-80.079152
BROWNSVILLE RD AT IRON & GLASS BANK	40.380658	-79.97594
DUQUESNE BLVD OPP COMMONWEALTH	40.382905	-79.857261
COUNTRY CLUB DR AT MERIDIAN	40.379679	-80.027568
WILLETT RD OPP FRANCIS	40.380859	-79.967414
HOFFMAN BLVD AT K-MART DR	40.38277	-79.866938
BLUE JAY DR OPP SKYLARK	40.378759	-80.075858
HOFFMAN BLVD AT ECKERD DRUG	40.38278	-79.867038
WILLETT RD AT FRANCIS	40.380891	-79.967692
BROWNSVILLE RD OPP BRENTWOOD LOOP	40.380744	-79.975834
COUNTRY CLUB DR OPP MERIDIAN	40.37974	-80.027524
COMMONWEALTH AVE OPP HOFFMAN	40.382692	-79.872787
DUQUESNE BLVD AT COMMONWEALTH	40.383002	-79.857636
HOFFMAN BLVD AT COMMONWEALTH	40.382738	-79.87249
MAIN ST AT KANE	40.378496	-80.092211
HOMEVILLE RD AT COMMONWEALTH	40.382655	-79.877705
BREMEN AVE AT GREENLEE	40.380784	-79.97715
HOFFMAN BLVD OPP K-MART DR	40.38287	-79.867038
GREENSPRINGS AVE AT COMMONWEALTH	40.382698	-79.87792
THOMS RUN RD OPP STEEN	40.378199	-80.111626
SKYLARK DR AT BLUE JAY	40.378929	-80.075826
BRENTWOOD LOOP	40.380946	-79.975986
CARDINAL DR AT #1442	40.378847	-80.082342
COMMONWEALTH AVE AT GREENSPRINGS-NO STOP	40.3828	-79.878126
KANE BLVD AT MAIN	40.378685	-80.092037
CARDINAL DR AT #1444	40.3789	-80.082264
COMMONWEALTH AVE AT ECKERD DRUG	40.382904	-79.876425
BROADMOOR DR AT PARKSIDE	40.379868	-80.035811
HIGHVIEW DR AT #529	40.380171	-80.020804
WILLETT RD AT #3122	40.381228	-79.968607
KENNYWOOD MALL FIRE LANE AT KENNYWOOD MALL MAIN EN	40.383121	-79.868345
KENNYWOOD PARK AT MAIN ENTRANCE	40.383221	-79.868445
COMMONWEALTH AVE OPP ECKERD DRUG	40.383103	-79.876251
SEGAR RD OPP ST CLAIR HOSPITAL ENT	40.37946	-80.065937
PLEASANTVUE DR AT MARY ANN	40.381682	-79.953411
PARKSIDE DR AT BROADMOOR	40.380075	-80.036201
OWENDALE AVE AT BROWNSVILLE	40.38125	-79.97624
BREMEN AVE AT OWENDALE	40.381237	-79.97716
OWENDALE AVE AT BREMEN	40.381268	-79.977119
CARDINAL DR AT MEADOWLARK	40.379256	-80.079587
SEGAR RD AT ST CLAIR HOSPITAL ENT	40.379532	-80.066146
BROWNSVILLE RD OPP OWENDALE	40.381316	-79.97607
EILEEN DR AT PLEASANTVUE	40.381806	-79.95198
MARY ANN DR AT PLEASANTVUE	40.381809	-79.953755
HOFFMAN BLVD AT CLONMEL	40.383471	-79.865476
BROWNSVILLE RD AT OWENDALE	40.3814	-79.976259
CARDINAL DR OPP MEADOWLARK	40.379374	-80.079167
OLD FARM RD AT COUNTRY CLUB FS	40.380427	-80.026808
CARDINAL DR AT #1321	40.37946	-80.077552
BOWER HILL RD AT PARKVIEW	40.379759	-80.063122
CEDAR BLVD AT COCHRAN	40.379991	-80.052794
CARDINAL DR AT #1318	40.379514	-80.077677
SKYLARK DR AT CARDINAL	40.379556	-80.075682
PARKVIEW DR AT BOWER HILL	40.37982	-80.062906
OLD FARM RD AT COUNTRY CLUB	40.380548	-80.026916
WASHINGTON RD OPP CENTRAL SQ	40.380197	-80.044819
DEWALT DR AT HIGHVIEW	40.380734	-80.018935
CARDINAL DR AT SKYLARK	40.379604	-80.075942
WILLETT RD AT BURGESS	40.381719	-79.969311
CEDAR BLVD AT CARNEGIE	40.380095	-80.052895
COCHRAN RD AT CEDAR	40.380124	-80.052405
DUQUESNE BLVD AT MILLER	40.383821	-79.859783
WASHINGTON PIKE AT #1375	40.379292	-80.096121
GREENSPRINGS AVE AT EASTMAN	40.383533	-79.877924
HIGHVIEW RD OPP PEARCE	40.380927	-80.016347
EASTMAN ST AT GREENSPRINGS FS	40.383573	-79.877797
MAIN ST AT CAROLINE	40.383122	-79.904382
BOWER HILL RD AT PARKVIEW	40.380062	-80.062917
EASTMAN ST AT GREENSPRINGS	40.383631	-79.877928
SALEM DR AT CHALMERS PL	40.380199	-80.057512
HWY RT 51 AT HILLVIEW FS	40.381422	-79.995659
WASHINGTON PIKE OPP #1375	40.379464	-80.095758
WASHINGTON RD AT ALFRED NS	40.380507	-80.044438
GREENSPRINGS AVE OPP EASTMAN	40.383711	-79.878352
MIFFLIN RD AT HAYS SCHOOL	40.382797	-79.929768
KENNYWOOD MALL FIRE LANE AT GIANT EAGLE	40.383966	-79.868332
MAIN ST AT GRACE	40.383311	-79.904376
MAIN ST AT GRACE	40.383321	-79.904476
SALEM DR AT CHALMERS PL	40.380406	-80.057853
DUQUESNE BLVD OPP HERMAN	40.384207	-79.860232
COCHRAN RD AT CEDAR	40.380615	-80.052596
MIFFLIN RD AT #605	40.382999	-79.929832
WILLETT RD AT #3030	40.382247	-79.969795
BOWER HILL RD AT RUTH	40.380481	-80.061509
BOWER HILL RD AT RUTH	40.380489	-80.061486
RAVEN DR AT #1359	40.38013	-80.079409
GREENSPRINGS AVE AT MUNICIPAL BLDG	40.384059	-79.878371
RAVEN DR AT #1358	40.380201	-80.079408
EASTMAN ST AT #804	40.384152	-79.875526
RAVEN DR AT #1335	40.380243	-80.078327
EASTMAN ST AT #719	40.384209	-79.875542
RAVEN DR AT #1330	40.380317	-80.078304
WILLETT RD AT #3023	40.382481	-79.969816
RAVEN DR AT #1275	40.380451	-80.076019
PARSE WAY AT MT LEBANON STATION	40.38111	-80.043615
RAVEN DR AT #1276	40.380535	-80.075965
JOHN ROMANUS DR AT CHURCHVIEW TERMINAL	40.382904	-79.956282
SALEM DR AT ELLA	40.380928	-80.058224
BOWER HILL RD OPP MOFFETT	40.380914	-80.060352
HOFFMAN BLVD AT KENNYWOOD BLVD	40.384711	-79.862812
PARKSIDE DR AT CATALPA	40.381462	-80.035865
SALEM DR AT ELLA	40.381022	-80.058469
BOWER HILL RD AT MOFFETT (ASBURY HTS)	40.38099	-80.060499
RAVEN DR AT ORIOLE	40.380768	-80.072611
RAVEN DR OPP ORIOLE	40.380889	-80.072356
BROWNSVILLE RD OPP STEWART	40.382787	-79.976711
THOMS RUN RD AT PENNDOT DR #2	40.380356	-80.100244
KENNYWOOD BLVD OPP HOFFMAN	40.384952	-79.862446
BROWNSVILLE RD AT STEWART	40.382826	-79.976912
KENNYWOOD BLVD AT HOFFMAN	40.384991	-79.863046
GREENSPRINGS AVE AT KENNY	40.384742	-79.878696
PARKSIDE DR AT CATALPA FS	40.381744	-80.035758
THOMS RUN RD AT STARBUCKS COFFEE DRVWY	40.380503	-80.098452
WASHINGTON RD AT CEDAR	40.38164	-80.044329
GREENSPRINGS AVE AT KENNY	40.384832	-79.878874
RAVEN DR AT #1071	40.381151	-80.070585
CHURCHVIEW AVE AT MCGIBNEY SCHOOL	40.383425	-79.955428
MAIN ST AT BOTSFORD	40.384419	-79.903719
ELIZA ST AT EASTMAN	40.384975	-79.873862
GLENBURY AVE RAMP AT SOUTH BUSWAY	40.382684	-79.996507
BOWER HILL RD AT SALEM	40.381454	-80.059058
THOMS RUN RD OPP CHARTIERS VAL SCH DIST	40.380555	-80.10477
RAVEN DR AT #1100	40.381251	-80.070561
SALEM DR AT BOWER HILL	40.38149	-80.058796
CHURCHVIEW AVE OPP MCGIBNEY SCHOOL	40.383538	-79.95558
SEGAR RD AT #213	40.38138	-80.067666
MAIN ST OPP BOTSFORD	40.384557	-79.903753
SEGAR RD OPP #213	40.381417	-80.067591
SOUTH BUSWAY AT GLENBURY AVE RAMP	40.382827	-79.996884
SOUTH BUSWAY AT GLENBURY AVE RAMP (A)	40.382837	-79.996984
BOWER HILL RD OPP SALEM	40.38171	-80.058787
PEARCE RD OPP DEWALT	40.382488	-80.021209
MARY ANN DR AT CHURCHVIEW	40.383858	-79.95323
THOMS RUN RD AT WASHINGTON PIKE	40.381102	-80.095171
CHURCHVIEW AVE AT MARY ANN	40.383911	-79.95336
WILLETT RD AT HAZELHURST	40.383628	-79.970098
BOWER HILL RD AT LONGRIDGE	40.381909	-80.05803
WASHINGTON RD AT MT LEBANON PARKING GARAGE	40.3822	-80.043989
PRIVATE R/WAY AT MT LEBANON STATION	40.382254	-80.043303
CHURCHVIEW AVE OPP MARY ANN	40.384025	-79.953163
WASHINGTON PIKE OPP THOMS RUN FS (WOODVILLE PNR)	40.381242	-80.094618
PRIVATE R/WAY AT MT LEBANON STATION	40.382274	-80.043303
PENNDOT DR OPP MAIN ENT	40.381152	-80.099486
WASHINGTON PIKE AT THOMS RUN	40.381292	-80.094771
BOWER HILL RD OPP LONGRIDGE	40.38212	-80.057862
CREEDMOOR PL OPP HARCOR	40.383142	-80.007324
RAVEN DR AT GROUSE	40.381929	-80.069391
MAIN ST AT EMERSON	40.385148	-79.903426
WILLETT RD OPP HAZELHURST	40.383903	-79.97018
GREENSPRINGS AVE OPP ROBERTA	40.385752	-79.879968
SEGAR RD AT #233	40.382159	-80.0683
BROWNSVILLE RD OPP SANKEY	40.38396	-79.9775
BROWNSVILLE RD AT SANKEY	40.383994	-79.977448
CREEDMOOR PL AT KLEIN PLACE (EBEN)	40.383444	-80.006489
GREENSPRINGS AVE AT ROBERTA	40.385844	-79.880247
RAVEN DR AT GROUSE	40.382224	-80.069353
SEGAR RD OPP #237	40.382249	-80.068258
CHURCHVIEW AVE OPP LECHNER	40.384483	-79.957934
ELIZA ST AT KENNY	40.386066	-79.87434
CHURCHVIEW AVE AT LECHNER	40.384495	-79.958144
CHURCHVIEW AVE AT CATHELL	40.384661	-79.949512
MAYTIDE ST AT #719	40.383859	-79.992158
PEARCE RD AT MCNEILLY	40.383305	-80.021471
MAYTIDE ST OPP #719	40.383956	-79.992158
MAIN ST AT VIRGINIA	40.38568	-79.903052
WILLETT RD AT VERNON	40.38441	-79.970229
MAYTIDE ST AT #523	40.384057	-79.989085
PARKSIDE DR AT #901	40.383164	-80.036208
CATHELL RD AT CHURCHVIEW	40.384856	-79.949703
CATHELL RD AT CHURCHVIEW FS	40.384879	-79.949627
